perfil_rojo,perfil_azul,equipo_inicial,ganador,razon,equipo_toco_asesino,turnos_totales,pistas_forzadas_rojo,pistas_forzadas_azul,seed
gemini_da_v3_lee,gemini_puro,azul,azul,completado,,13,0,0,20352
gemini_da_v3_lee,gemini_puro,rojo,azul,completado,,10,0,0,20353
gemini_da_v3_lee,gemini_puro,azul,rojo,asesino,azul,3,0,0,20354
gemini_da_v3_lee,gemini_puro,rojo,azul,completado,,8,0,0,20355
gemini_da_v3_lee,gemini_puro,azul,azul,completado,,9,0,0,20356
gemini_da_v3_lee,gemini_puro,rojo,rojo,completado,,9,0,0,20357
gemini_da_v3_lee,gemini_puro,azul,rojo,completado,,8,0,0,20358
gemini_da_v3_lee,gemini_puro,rojo,azul,asesino,rojo,9,0,0,20359
gemini_da_v3_lee,gemini_puro,azul,azul,completado,,12,0,0,20360
gemini_da_v3_lee,v1_puro,rojo,azul,completado,,6,0,0,20361
gemini_da_v3_lee,v1_puro,azul,azul,completado,,3,0,0,20362
gemini_da_v3_lee,v1_puro,rojo,azul,completado,,6,0,0,20363
gemini_da_v3_lee,v1_puro,azul,azul,asesino,rojo,4,0,0,20364
gemini_da_v3_lee,v1_puro,rojo,azul,completado,,6,0,0,20365
gemini_da_v3_lee,v1_puro,azul,azul,asesino,rojo,4,0,0,20366
gemini_da_v3_lee,v1_puro,rojo,azul,completado,,6,0,0,20367
gemini_da_v3_lee,v1_puro,azul,azul,completado,,5,0,0,20368
gemini_da_v3_lee,v1_puro,rojo,azul,completado,,4,0,0,20369
gemini_da_v3_lee,v1_puro,azul,azul,completado,,5,0,0,20370
gemini_da_v3_lee,gemini_da_v1_lee,rojo,azul,completado,,12,0,0,20371
gemini_da_v3_lee,gemini_da_v1_lee,azul,rojo,completado,,10,0,0,20372
gemini_da_v3_lee,gemini_da_v1_lee,rojo,rojo,asesino,azul,4,0,0,20373
gemini_da_v3_lee,gemini_da_v1_lee,azul,rojo,completado,,9,0,0,20374
gemini_da_v3_lee,gemini_da_v1_lee,rojo,azul,asesino,rojo,3,0,0,20375
gemini_da_v3_lee,gemini_da_v1_lee,azul,azul,asesino,rojo,6,0,0,20376
gemini_da_v3_lee,gemini_da_v1_lee,rojo,azul,asesino,rojo,3,0,0,20377
gemini_da_v3_lee,gemini_da_v1_lee,azul,azul,completado,,9,0,0,20378
gemini_da_v3_lee,gemini_da_v1_lee,rojo,azul,completado,,12,0,0,20379
gemini_da_v3_lee,gemini_da_v1_lee,azul,azul,asesino,rojo,6,0,0,20380
gemini_da_v3_lee,v1_da_gemini_lee,rojo,rojo,asesino,azul,6,0,0,20381
gemini_da_v3_lee,v1_da_gemini_lee,azul,azul,completado,,9,0,0,20382
gemini_da_v3_lee,v1_da_gemini_lee,rojo,rojo,asesino,azul,10,0,0,20383
gemini_da_v3_lee,v1_da_gemini_lee,azul,azul,asesino,rojo,6,0,0,20384
gemini_da_v3_lee,v1_da_gemini_lee,rojo,azul,asesino,rojo,5,0,0,20385
gemini_da_v3_lee,v1_da_gemini_lee,azul,rojo,asesino,azul,7,0,0,20386
gemini_da_v3_lee,v1_da_gemini_lee,rojo,rojo,asesino,azul,8,0,0,20387
gemini_da_v3_lee,v1_da_gemini_lee,azul,rojo,asesino,azul,7,0,0,20388
gemini_da_v3_lee,v1_da_gemini_lee,rojo,azul,asesino,rojo,5,0,0,20389
gemini_da_v3_lee,v1_da_gemini_lee,azul,rojo,completado,,10,0,0,20390
gemini_da_v3_lee,v3_puro,rojo,azul,completado,,4,0,0,20391
gemini_da_v3_lee,v3_puro,azul,azul,completado,,7,0,0,20392
gemini_da_v3_lee,v3_puro,rojo,azul,asesino,rojo,5,0,0,20393
gemini_da_v3_lee,v3_puro,azul,azul,completado,,7,0,0,20394
gemini_da_v3_lee,v3_puro,rojo,azul,asesino,rojo,3,0,0,20395
gemini_da_v3_lee,v3_puro,azul,azul,completado,,7,0,0,20396
gemini_da_v3_lee,v3_puro,rojo,azul,completado,,6,0,0,20397
gemini_da_v3_lee,v3_puro,azul,azul,completado,,5,0,0,20398
gemini_da_v3_lee,v3_puro,rojo,azul,completado,,6,0,0,20399
gemini_da_v3_lee,v3_puro,azul,azul,asesino,rojo,2,0,0,20400
gemini_da_v3_lee,gemini_da_v3_lee,rojo,rojo,asesino,azul,8,0,0,20401
gemini_da_v3_lee,gemini_da_v3_lee,azul,azul,asesino,rojo,10,0,0,20402
gemini_da_v3_lee,gemini_da_v3_lee,rojo,azul,asesino,rojo,7,0,0,20403
gemini_da_v3_lee,gemini_da_v3_lee,azul,azul,asesino,rojo,4,0,0,20404
gemini_da_v3_lee,gemini_da_v3_lee,rojo,azul,completado,,8,0,0,20405
gemini_da_v3_lee,gemini_da_v3_lee,azul,rojo,asesino,azul,11,0,0,20406
gemini_da_v3_lee,gemini_da_v3_lee,rojo,azul,asesino,rojo,11,0,0,20407
gemini_da_v3_lee,gemini_da_v3_lee,azul,rojo,completado,,9,0,0,20408
gemini_da_v3_lee,gemini_da_v3_lee,rojo,rojo,completado,,11,0,0,20409
gemini_da_v3_lee,gemini_da_v3_lee,azul,rojo,completado,,10,0,0,20410
gemini_da_v3_lee,v3_da_gemini_lee,rojo,rojo,completado,,9,0,0,20411
gemini_da_v3_lee,v3_da_gemini_lee,azul,azul,completado,,9,0,0,20412
gemini_da_v3_lee,v3_da_gemini_lee,rojo,rojo,asesino,azul,8,0,0,20413
gemini_da_v3_lee,v3_da_gemini_lee,azul,rojo,asesino,azul,7,0,0,20414
gemini_da_v3_lee,v3_da_gemini_lee,rojo,azul,completado,,8,0,0,20415
gemini_da_v3_lee,v3_da_gemini_lee,azul,azul,completado,,7,0,0,20416
gemini_da_v3_lee,v3_da_gemini_lee,rojo,rojo,asesino,azul,2,0,0,20417
gemini_da_v3_lee,v3_da_gemini_lee,azul,rojo,completado,,12,0,0,20418
gemini_da_v3_lee,v3_da_gemini_lee,rojo,azul,completado,,8,0,0,20419
gemini_da_v3_lee,v3_da_gemini_lee,azul,rojo,asesino,azul,3,0,0,20420
v3_da_gemini_lee,gemini_puro,rojo,azul,completado,,9,0,0,20421
v3_da_gemini_lee,gemini_puro,azul,rojo,asesino,azul,7,0,0,20422
v3_da_gemini_lee,gemini_puro,rojo,azul,completado,,9,0,0,20423
v3_da_gemini_lee,gemini_puro,azul,rojo,completado,,8,0,0,20424
v3_da_gemini_lee,gemini_puro,rojo,rojo,asesino,azul,6,0,0,20425
v3_da_gemini_lee,gemini_puro,azul,azul,asesino,rojo,6,0,0,20426
v3_da_gemini_lee,gemini_puro,rojo,rojo,asesino,azul,10,0,0,20427
v3_da_gemini_lee,gemini_puro,azul,rojo,asesino,azul,9,0,0,20428
v3_da_gemini_lee,gemini_puro,rojo,rojo,asesino,azul,4,0,0,20429
v3_da_gemini_lee,gemini_puro,azul,rojo,asesino,azul,7,0,0,20430
v3_da_gemini_lee,v1_puro,rojo,azul,completado,,6,0,0,20431
v3_da_gemini_lee,v1_puro,azul,azul,completado,,5,0,0,20432
v3_da_gemini_lee,v1_puro,rojo,azul,completado,,5,0,0,20433
v3_da_gemini_lee,v1_puro,azul,azul,completado,,5,0,0,20434
v3_da_gemini_lee,v1_puro,rojo,azul,completado,,6,0,0,20435
v3_da_gemini_lee,v1_puro,azul,azul,completado,,5,0,0,20436
v3_da_gemini_lee,v1_puro,rojo,azul,completado,,6,0,0,20437
v3_da_gemini_lee,v1_puro,azul,azul,completado,,5,0,0,20438
v3_da_gemini_lee,v1_puro,rojo,azul,completado,,5,0,0,20439
v3_da_gemini_lee,v1_puro,azul,azul,completado,,3,0,0,20440
v3_da_gemini_lee,gemini_da_v1_lee,rojo,rojo,asesino,azul,6,0,0,20441
v3_da_gemini_lee,gemini_da_v1_lee,azul,rojo,asesino,azul,9,0,0,20442
v3_da_gemini_lee,gemini_da_v1_lee,rojo,azul,completado,,9,0,0,20443
v3_da_gemini_lee,gemini_da_v1_lee,azul,rojo,asesino,azul,5,0,0,20444
v3_da_gemini_lee,gemini_da_v1_lee,rojo,rojo,completado,,11,0,0,20445
v3_da_gemini_lee,gemini_da_v1_lee,azul,rojo,asesino,azul,7,0,0,20446
v3_da_gemini_lee,gemini_da_v1_lee,rojo,azul,completado,,8,0,0,20447
v3_da_gemini_lee,gemini_da_v1_lee,azul,rojo,completado,,8,0,0,20448
v3_da_gemini_lee,gemini_da_v1_lee,rojo,azul,asesino,rojo,1,0,0,20449
v3_da_gemini_lee,gemini_da_v1_lee,azul,azul,asesino,rojo,6,0,0,20450
v3_da_gemini_lee,v1_da_gemini_lee,rojo,rojo,completado,,9,0,0,20451
v3_da_gemini_lee,v1_da_gemini_lee,azul,rojo,asesino,azul,3,0,0,20452
v3_da_gemini_lee,v1_da_gemini_lee,rojo,azul,completado,,5,0,0,20453
v3_da_gemini_lee,v1_da_gemini_lee,azul,azul,asesino,rojo,10,0,0,20454
v3_da_gemini_lee,v1_da_gemini_lee,rojo,rojo,asesino,azul,2,0,0,20455
v3_da_gemini_lee,v1_da_gemini_lee,azul,azul,asesino,rojo,8,0,0,20456
v3_da_gemini_lee,v1_da_gemini_lee,rojo,azul,completado,,6,0,0,20457
v3_da_gemini_lee,v1_da_gemini_lee,azul,azul,asesino,rojo,8,0,0,20458
v3_da_gemini_lee,v1_da_gemini_lee,rojo,rojo,asesino,azul,6,0,0,20459
v3_da_gemini_lee,v1_da_gemini_lee,azul,rojo,completado,,8,0,0,20460
v3_da_gemini_lee,v3_puro,rojo,azul,completado,,4,0,0,20461
v3_da_gemini_lee,v3_puro,azul,azul,completado,,5,0,0,20462
v3_da_gemini_lee,v3_puro,rojo,azul,completado,,6,0,0,20463
v3_da_gemini_lee,v3_puro,azul,azul,completado,,3,0,0,20464
v3_da_gemini_lee,v3_puro,rojo,azul,completado,,4,0,0,20465
v3_da_gemini_lee,v3_puro,azul,azul,asesino,rojo,6,0,0,20466
v3_da_gemini_lee,v3_puro,rojo,azul,completado,,4,0,0,20467
v3_da_gemini_lee,v3_puro,azul,azul,completado,,5,0,0,20468
v3_da_gemini_lee,v3_puro,rojo,azul,completado,,4,0,0,20469
v3_da_gemini_lee,v3_puro,azul,azul,completado,,5,0,0,20470
v3_da_gemini_lee,gemini_da_v3_lee,rojo,azul,completado,,10,0,0,20471
v3_da_gemini_lee,gemini_da_v3_lee,azul,rojo,completado,,12,0,0,20472
v3_da_gemini_lee,gemini_da_v3_lee,rojo,rojo,completado,,9,0,0,20473
v3_da_gemini_lee,gemini_da_v3_lee,azul,rojo,completado,,7,0,0,20474
v3_da_gemini_lee,gemini_da_v3_lee,rojo,rojo,asesino,azul,6,0,0,20475
v3_da_gemini_lee,gemini_da_v3_lee,azul,rojo,asesino,azul,3,0,0,20476
v3_da_gemini_lee,gemini_da_v3_lee,rojo,azul,completado,,6,0,0,20477
v3_da_gemini_lee,gemini_da_v3_lee,azul,rojo,asesino,azul,5,0,0,20478
v3_da_gemini_lee,gemini_da_v3_lee,rojo,rojo,completado,,9,0,0,20479
v3_da_gemini_lee,gemini_da_v3_lee,azul,rojo,completado,,10,0,0,20480
v3_da_gemini_lee,v3_da_gemini_lee,rojo,azul,asesino,rojo,5,0,0,20481
v3_da_gemini_lee,v3_da_gemini_lee,azul,rojo,completado,,6,0,0,20482
v3_da_gemini_lee,v3_da_gemini_lee,rojo,rojo,completado,,7,0,0,20483
v3_da_gemini_lee,v3_da_gemini_lee,azul,rojo,completado,,10,0,0,20484
v3_da_gemini_lee,v3_da_gemini_lee,rojo,azul,asesino,rojo,5,0,0,20485
v3_da_gemini_lee,v3_da_gemini_lee,azul,azul,asesino,rojo,4,0,0,20486
v3_da_gemini_lee,v3_da_gemini_lee,rojo,rojo,asesino,azul,6,0,0,20487
v3_da_gemini_lee,v3_da_gemini_lee,azul,rojo,asesino,azul,7,0,0,20488
v3_da_gemini_lee,v3_da_gemini_lee,rojo,rojo,asesino,azul,4,0,0,20489
v3_da_gemini_lee,v3_da_gemini_lee,azul,rojo,asesino,azul,1,0,0,20490
v1_puro,v1_da_v3_lee,rojo,rojo,completado,,5,0,0,50001
v1_puro,v1_da_v3_lee,azul,rojo,completado,,4,0,0,50002
v1_puro,v1_da_v3_lee,rojo,rojo,completado,,5,0,0,50003
v1_puro,v1_da_v3_lee,azul,rojo,asesino,azul,5,0,0,50004
v1_puro,v1_da_v3_lee,rojo,rojo,completado,,5,0,0,50005
v1_puro,v1_da_v3_lee,azul,rojo,completado,,6,0,0,50006
v1_puro,v1_da_v3_lee,rojo,rojo,completado,,5,0,0,50007
v1_puro,v1_da_v3_lee,azul,rojo,asesino,azul,5,0,0,50008
v1_puro,v1_da_v3_lee,rojo,rojo,completado,,4,0,0,50009
v1_puro,v1_da_v3_lee,azul,rojo,asesino,azul,5,0,0,50010
v1_puro,v3_da_v1_lee,rojo,rojo,completado,,5,0,0,50011
v1_puro,v3_da_v1_lee,azul,rojo,completado,,4,0,0,50012
v1_puro,v3_da_v1_lee,rojo,rojo,completado,,5,0,0,50013
v1_puro,v3_da_v1_lee,azul,rojo,completado,,6,0,0,50014
v1_puro,v3_da_v1_lee,rojo,rojo,completado,,5,0,0,50015
v1_puro,v3_da_v1_lee,azul,rojo,asesino,azul,5,0,0,50016
v1_puro,v3_da_v1_lee,rojo,rojo,completado,,5,0,0,50017
v1_puro,v3_da_v1_lee,azul,rojo,asesino,azul,3,0,0,50018
v1_puro,v3_da_v1_lee,rojo,rojo,completado,,8,1,0,50019
v1_puro,v3_da_v1_lee,azul,rojo,completado,,6,0,0,50020
v3_puro,v1_da_v3_lee,rojo,rojo,completado,,5,0,0,50021
v3_puro,v1_da_v3_lee,azul,rojo,completado,,6,0,0,50022
v3_puro,v1_da_v3_lee,rojo,azul,completado,,6,0,0,50023
v3_puro,v1_da_v3_lee,azul,rojo,completado,,6,0,0,50024
v3_puro,v1_da_v3_lee,rojo,rojo,completado,,5,0,0,50025
v3_puro,v1_da_v3_lee,azul,rojo,completado,,6,0,0,50026
v3_puro,v1_da_v3_lee,rojo,rojo,completado,,4,0,0,50027
v3_puro,v1_da_v3_lee,azul,rojo,completado,,6,0,0,50028
v3_puro,v1_da_v3_lee,rojo,rojo,completado,,7,0,0,50029
v3_puro,v1_da_v3_lee,azul,rojo,completado,,6,0,0,50030
v3_puro,v3_da_v1_lee,rojo,rojo,completado,,7,0,0,50031
v3_puro,v3_da_v1_lee,azul,rojo,completado,,4,0,0,50032
v3_puro,v3_da_v1_lee,rojo,rojo,completado,,5,0,0,50033
v3_puro,v3_da_v1_lee,azul,rojo,completado,,5,0,0,50034
v3_puro,v3_da_v1_lee,rojo,rojo,completado,,7,0,0,50035
v3_puro,v3_da_v1_lee,azul,rojo,completado,,4,0,0,50036
v3_puro,v3_da_v1_lee,rojo,rojo,completado,,5,0,0,50037
v3_puro,v3_da_v1_lee,azul,rojo,completado,,8,0,0,50038
v3_puro,v3_da_v1_lee,rojo,rojo,completado,,7,0,0,50039
v3_puro,v3_da_v1_lee,azul,rojo,completado,,8,0,0,50040
gemini_puro,v1_da_v3_lee,rojo,rojo,completado,,11,0,0,50041
gemini_puro,v1_da_v3_lee,azul,azul,asesino,rojo,6,0,0,50042
gemini_puro,v1_da_v3_lee,rojo,rojo,asesino,azul,2,0,0,50043
gemini_puro,v1_da_v3_lee,azul,azul,completado,,9,0,0,50044
gemini_puro,v1_da_v3_lee,rojo,azul,completado,,6,0,0,50045
gemini_puro,v1_da_v3_lee,azul,rojo,asesino,azul,5,0,0,50046
gemini_puro,v1_da_v3_lee,rojo,azul,completado,,8,0,0,50047
gemini_puro,v1_da_v3_lee,azul,azul,completado,,9,0,0,50048
gemini_puro,v1_da_v3_lee,rojo,azul,asesino,rojo,3,0,0,50049
gemini_puro,v1_da_v3_lee,azul,azul,completado,,9,0,0,50050
gemini_puro,v3_da_v1_lee,rojo,rojo,completado,,9,0,0,50051
gemini_puro,v3_da_v1_lee,azul,azul,asesino,rojo,4,0,0,50052
gemini_puro,v3_da_v1_lee,rojo,azul,completado,,8,0,0,50053
gemini_puro,v3_da_v1_lee,azul,rojo,asesino,azul,3,0,0,50054
gemini_puro,v3_da_v1_lee,rojo,azul,completado,,8,0,0,50055
gemini_puro,v3_da_v1_lee,azul,rojo,asesino,azul,5,0,0,50056
gemini_puro,v3_da_v1_lee,rojo,rojo,completado,,7,0,0,50057
gemini_puro,v3_da_v1_lee,azul,azul,asesino,rojo,4,0,0,50058
gemini_puro,v3_da_v1_lee,rojo,azul,completado,,8,0,0,50059
gemini_puro,v3_da_v1_lee,azul,azul,completado,,9,0,0,50060
gemini_da_v1_lee,v1_da_v3_lee,rojo,rojo,completado,,13,0,0,50061
gemini_da_v1_lee,v1_da_v3_lee,azul,rojo,asesino,azul,9,0,0,50062
gemini_da_v1_lee,v1_da_v3_lee,rojo,azul,completado,,8,0,0,50063
gemini_da_v1_lee,v1_da_v3_lee,azul,azul,completado,,11,0,0,50064
gemini_da_v1_lee,v1_da_v3_lee,rojo,azul,completado,,12,0,0,50065
gemini_da_v1_lee,v1_da_v3_lee,azul,azul,completado,,9,0,0,50066
gemini_da_v1_lee,v1_da_v3_lee,rojo,azul,completado,,6,0,0,50067
gemini_da_v1_lee,v1_da_v3_lee,azul,rojo,completado,,10,0,0,50068
gemini_da_v1_lee,v1_da_v3_lee,rojo,rojo,asesino,azul,4,0,0,50069
gemini_da_v1_lee,v1_da_v3_lee,azul,rojo,asesino,azul,7,0,0,50070
gemini_da_v1_lee,v3_da_v1_lee,rojo,rojo,completado,,13,0,0,50071
gemini_da_v1_lee,v3_da_v1_lee,azul,azul,completado,,5,0,0,50072
gemini_da_v1_lee,v3_da_v1_lee,rojo,rojo,asesino,azul,2,0,0,50073
gemini_da_v1_lee,v3_da_v1_lee,azul,rojo,asesino,azul,1,0,0,50074
gemini_da_v1_lee,v3_da_v1_lee,rojo,azul,asesino,rojo,3,0,0,50075
gemini_da_v1_lee,v3_da_v1_lee,azul,azul,completado,,11,0,0,50076
gemini_da_v1_lee,v3_da_v1_lee,rojo,azul,completado,,7,0,0,50077
gemini_da_v1_lee,v3_da_v1_lee,azul,azul,completado,,9,0,0,50078
gemini_da_v1_lee,v3_da_v1_lee,rojo,azul,completado,,8,0,0,50079
gemini_da_v1_lee,v3_da_v1_lee,azul,azul,completado,,7,0,0,50080
v1_da_gemini_lee,v1_da_v3_lee,rojo,azul,asesino,rojo,7,0,0,50081
v1_da_gemini_lee,v1_da_v3_lee,azul,rojo,asesino,azul,5,0,0,50082
v1_da_gemini_lee,v1_da_v3_lee,rojo,rojo,asesino,azul,4,0,0,50083
v1_da_gemini_lee,v1_da_v3_lee,azul,rojo,asesino,azul,3,0,0,50084
v1_da_gemini_lee,v1_da_v3_lee,rojo,rojo,asesino,azul,2,0,0,50085
v1_da_gemini_lee,v1_da_v3_lee,azul,azul,completado,,5,0,0,50086
v1_da_gemini_lee,v1_da_v3_lee,rojo,rojo,asesino,azul,2,0,0,50087
v1_da_gemini_lee,v1_da_v3_lee,azul,azul,asesino,rojo,8,0,0,50088
v1_da_gemini_lee,v1_da_v3_lee,rojo,rojo,asesino,azul,10,0,0,50089
v1_da_gemini_lee,v1_da_v3_lee,azul,azul,asesino,rojo,8,0,0,50090
v1_da_gemini_lee,v3_da_v1_lee,rojo,azul,completado,,10,0,0,50091
v1_da_gemini_lee,v3_da_v1_lee,azul,azul,completado,,7,0,0,50092
v1_da_gemini_lee,v3_da_v1_lee,rojo,azul,completado,,7,0,0,50093
v1_da_gemini_lee,v3_da_v1_lee,azul,rojo,completado,,8,0,0,50094
v1_da_gemini_lee,v3_da_v1_lee,rojo,azul,completado,,8,0,0,50095
v1_da_gemini_lee,v3_da_v1_lee,azul,rojo,completado,,8,0,0,50096
v1_da_gemini_lee,v3_da_v1_lee,rojo,rojo,asesino,azul,2,0,0,50097
v1_da_gemini_lee,v3_da_v1_lee,azul,azul,asesino,rojo,4,0,0,50098
v1_da_gemini_lee,v3_da_v1_lee,rojo,rojo,completado,,5,0,0,50099
v1_da_gemini_lee,v3_da_v1_lee,azul,azul,completado,,7,0,0,50100
gemini_da_v3_lee,v1_da_v3_lee,rojo,rojo,asesino,azul,8,0,0,50101
gemini_da_v3_lee,v1_da_v3_lee,azul,azul,completado,,11,0,0,50102
gemini_da_v3_lee,v1_da_v3_lee,rojo,rojo,asesino,azul,10,0,0,50103
gemini_da_v3_lee,v1_da_v3_lee,azul,azul,completado,,9,0,0,50104
gemini_da_v3_lee,v1_da_v3_lee,rojo,azul,completado,,7,0,0,50105
gemini_da_v3_lee,v1_da_v3_lee,azul,azul,asesino,rojo,8,0,0,50106
gemini_da_v3_lee,v1_da_v3_lee,rojo,azul,completado,,6,0,0,50107
gemini_da_v3_lee,v1_da_v3_lee,azul,rojo,completado,,11,0,0,50108
gemini_da_v3_lee,v1_da_v3_lee,rojo,rojo,completado,,15,0,0,50109
gemini_da_v3_lee,v1_da_v3_lee,azul,azul,completado,,10,0,1,50110
gemini_da_v3_lee,v3_da_v1_lee,rojo,rojo,asesino,azul,4,0,0,50111
gemini_da_v3_lee,v3_da_v1_lee,azul,azul,completado,,7,0,0,50112
gemini_da_v3_lee,v3_da_v1_lee,rojo,rojo,asesino,azul,8,0,0,50113
gemini_da_v3_lee,v3_da_v1_lee,azul,azul,completado,,9,0,0,50114
gemini_da_v3_lee,v3_da_v1_lee,rojo,azul,completado,,6,0,0,50115
gemini_da_v3_lee,v3_da_v1_lee,azul,azul,completado,,5,0,0,50116
gemini_da_v3_lee,v3_da_v1_lee,rojo,azul,completado,,8,0,0,50117
gemini_da_v3_lee,v3_da_v1_lee,azul,azul,completado,,11,0,0,50118
gemini_da_v3_lee,v3_da_v1_lee,rojo,azul,asesino,rojo,5,0,0,50119
gemini_da_v3_lee,v3_da_v1_lee,azul,azul,asesino,rojo,12,0,0,50120
v3_da_gemini_lee,v1_da_v3_lee,rojo,rojo,completado,,5,0,0,50121
v3_da_gemini_lee,v1_da_v3_lee,azul,azul,asesino,rojo,4,0,0,50122
v3_da_gemini_lee,v1_da_v3_lee,rojo,rojo,completado,,7,0,0,50123
v3_da_gemini_lee,v1_da_v3_lee,azul,azul,completado,,11,0,0,50124
v3_da_gemini_lee,v1_da_v3_lee,rojo,azul,asesino,rojo,7,0,0,50125
v3_da_gemini_lee,v1_da_v3_lee,azul,azul,asesino,rojo,2,0,0,50126
v3_da_gemini_lee,v1_da_v3_lee,rojo,rojo,completado,,9,0,0,50127
v3_da_gemini_lee,v1_da_v3_lee,azul,rojo,completado,,8,0,0,50128
v3_da_gemini_lee,v1_da_v3_lee,rojo,azul,asesino,rojo,3,0,0,50129
v3_da_gemini_lee,v1_da_v3_lee,azul,rojo,completado,,10,0,0,50130
v3_da_gemini_lee,v3_da_v1_lee,rojo,azul,asesino,rojo,1,0,0,50131
v3_da_gemini_lee,v3_da_v1_lee,azul,azul,completado,,7,0,0,50132
v3_da_gemini_lee,v3_da_v1_lee,rojo,rojo,asesino,azul,2,0,0,50133
v3_da_gemini_lee,v3_da_v1_lee,azul,rojo,completado,,6,0,0,50134
v3_da_gemini_lee,v3_da_v1_lee,rojo,azul,completado,,6,0,0,50135
v3_da_gemini_lee,v3_da_v1_lee,azul,rojo,asesino,azul,5,0,0,50136
v3_da_gemini_lee,v3_da_v1_lee,rojo,rojo,asesino,azul,8,0,0,50137
v3_da_gemini_lee,v3_da_v1_lee,azul,azul,asesino,rojo,4,0,0,50138
v3_da_gemini_lee,v3_da_v1_lee,rojo,azul,completado,,6,0,0,50139
v3_da_gemini_lee,v3_da_v1_lee,azul,rojo,completado,,10,0,0,50140
v1_da_v3_lee,v1_puro,rojo,azul,completado,,6,0,0,50141
v1_da_v3_lee,v1_puro,azul,azul,completado,,5,0,0,50142
v1_da_v3_lee,v1_puro,rojo,azul,completado,,6,0,0,50143
v1_da_v3_lee,v1_puro,azul,azul,asesino,rojo,6,0,0,50144
v1_da_v3_lee,v1_puro,rojo,azul,completado,,6,0,0,50145
v1_da_v3_lee,v1_puro,azul,azul,completado,,5,0,0,50146
v1_da_v3_lee,v1_puro,rojo,azul,asesino,rojo,1,0,0,50147
v1_da_v3_lee,v1_puro,azul,azul,asesino,rojo,2,0,0,50148
v1_da_v3_lee,v1_puro,rojo,azul,completado,,6,0,0,50149
v1_da_v3_lee,v1_puro,azul,azul,completado,,7,0,0,50150
v1_da_v3_lee,v3_puro,rojo,azul,completado,,4,0,0,50151
v1_da_v3_lee,v3_puro,azul,rojo,completado,,6,0,0,50152
v1_da_v3_lee,v3_puro,rojo,azul,completado,,6,0,0,50153
v1_da_v3_lee,v3_puro,azul,azul,completado,,5,0,0,50154
v1_da_v3_lee,v3_puro,rojo,azul,completado,,8,0,0,50155
v1_da_v3_lee,v3_puro,azul,azul,completado,,5,0,0,50156
v1_da_v3_lee,v3_puro,rojo,azul,completado,,6,0,0,50157
v1_da_v3_lee,v3_puro,azul,azul,completado,,5,0,0,50158
v1_da_v3_lee,v3_puro,rojo,azul,completado,,6,0,0,50159
v1_da_v3_lee,v3_puro,azul,azul,asesino,rojo,2,0,0,50160
v1_da_v3_lee,gemini_puro,rojo,rojo,completado,,7,0,0,50161
v1_da_v3_lee,gemini_puro,azul,azul,asesino,rojo,8,0,0,50162
v1_da_v3_lee,gemini_puro,rojo,azul,completado,,11,0,0,50163
v1_da_v3_lee,gemini_puro,azul,rojo,completado,,8,0,0,50164
v1_da_v3_lee,gemini_puro,rojo,azul,completado,,8,0,0,50165
v1_da_v3_lee,gemini_puro,azul,rojo,completado,,6,0,0,50166
v1_da_v3_lee,gemini_puro,rojo,azul,asesino,rojo,7,0,0,50167
v1_da_v3_lee,gemini_puro,azul,rojo,asesino,azul,7,0,0,50168
v1_da_v3_lee,gemini_puro,rojo,azul,asesino,rojo,3,0,0,50169
v1_da_v3_lee,gemini_puro,azul,rojo,completado,,10,0,0,50170
v1_da_v3_lee,gemini_da_v1_lee,rojo,rojo,completado,,7,0,0,50171
v1_da_v3_lee,gemini_da_v1_lee,azul,rojo,completado,,10,0,0,50172
v1_da_v3_lee,gemini_da_v1_lee,rojo,rojo,asesino,azul,2,0,0,50173
v1_da_v3_lee,gemini_da_v1_lee,azul,rojo,completado,,8,0,0,50174
v1_da_v3_lee,gemini_da_v1_lee,rojo,rojo,completado,,11,0,0,50175
v1_da_v3_lee,gemini_da_v1_lee,azul,rojo,asesino,azul,7,0,0,50176
v1_da_v3_lee,gemini_da_v1_lee,rojo,rojo,asesino,azul,4,0,0,50177
v1_da_v3_lee,gemini_da_v1_lee,azul,azul,asesino,rojo,8,0,0,50178
v1_da_v3_lee,gemini_da_v1_lee,rojo,azul,asesino,rojo,7,0,0,50179
v1_da_v3_lee,gemini_da_v1_lee,azul,azul,asesino,rojo,8,0,0,50180
v1_da_v3_lee,v1_da_gemini_lee,rojo,azul,asesino,rojo,5,0,0,50181
v1_da_v3_lee,v1_da_gemini_lee,azul,rojo,completado,,10,0,0,50182
v1_da_v3_lee,v1_da_gemini_lee,rojo,rojo,completado,,11,0,0,50183
v1_da_v3_lee,v1_da_gemini_lee,azul,rojo,completado,,10,0,0,50184
v1_da_v3_lee,v1_da_gemini_lee,rojo,azul,completado,,6,0,0,50185
v1_da_v3_lee,v1_da_gemini_lee,azul,rojo,asesino,azul,5,0,0,50186
v1_da_v3_lee,v1_da_gemini_lee,rojo,azul,completado,,8,0,0,50187
v1_da_v3_lee,v1_da_gemini_lee,azul,rojo,asesino,azul,5,0,0,50188
v1_da_v3_lee,v1_da_gemini_lee,rojo,azul,completado,,10,0,0,50189
v1_da_v3_lee,v1_da_gemini_lee,azul,azul,completado,,7,0,0,50190
v1_da_v3_lee,gemini_da_v3_lee,rojo,rojo,completado,,11,0,0,50191
